iteration,name,time_start,time_end,elapsed_time
946,mandelbrotset,1747704700567128115,1747704701125786200,558658085
947,mandelbrotset,1747704701128383137,1747704701678839148,550456011
948,mandelbrotset,1747704701681564183,1747704702225942904,544378721
949,mandelbrotset,1747704702228899897,1747704702781799033,552899136
950,mandelbrotset,1747704702784646438,1747704703340338772,555692334
951,mandelbrotset,1747704703343307360,1747704703938201077,594893717
952,mandelbrotset,1747704703941106734,1747704704506950445,565843711
953,mandelbrotset,1747704704509461822,1747704705072158348,562696526
954,mandelbrotset,1747704705075169192,1747704705631117484,555948292
955,mandelbrotset,1747704705634428456,1747704706188371471,553943015
956,mandelbrotset,1747704706191265393,1747704706759606069,568340676
957,mandelbrotset,1747704706762830990,1747704707329254671,566423681
958,mandelbrotset,1747704707332238345,1747704707905586116,573347771
959,mandelbrotset,1747704707908534378,1747704708463043536,554509158
960,mandelbrotset,1747704708465915666,1747704709039708064,573792398
961,mandelbrotset,1747704709042791547,1747704709595052215,552260668
962,mandelbrotset,1747704709598317437,1747704710156542027,558224590
963,mandelbrotset,1747704710159182408,1747704710726659326,567476918
964,mandelbrotset,1747704710729184182,1747704711283120365,553936183
965,mandelbrotset,1747704711286787061,1747704711835418030,548630969
966,mandelbrotset,1747704711838254328,1747704712391221667,552967339
967,mandelbrotset,1747704712393853387,1747704712996621834,602768447
968,mandelbrotset,1747704712999883284,1747704713583900983,584017699
969,mandelbrotset,1747704713587128418,1747704714139062860,551934442
970,mandelbrotset,1747704714141580243,1747704714717981803,576401560
971,mandelbrotset,1747704714720712006,1747704715279184351,558472345
972,mandelbrotset,1747704715281990057,1747704715832880564,550890507
973,mandelbrotset,1747704715835496569,1747704716395644083,560147514
974,mandelbrotset,1747704716398227469,1747704716961106300,562878831
975,mandelbrotset,1747704716963820788,1747704717537081418,573260630
976,mandelbrotset,1747704717539644690,1747704718107018783,567374093
977,mandelbrotset,1747704718109433911,1747704718658510630,549076719
978,mandelbrotset,1747704718661237061,1747704719237006816,575769755
979,mandelbrotset,1747704719240074095,1747704719808220523,568146428
980,mandelbrotset,1747704719811202590,1747704720365303998,554101408
981,mandelbrotset,1747704720367723875,1747704720945261340,577537465
982,mandelbrotset,1747704720947705873,1747704721496193342,548487469
983,mandelbrotset,1747704721498504260,1747704722051180449,552676189
984,mandelbrotset,1747704722053767468,1747704722649271344,595503876
985,mandelbrotset,1747704722651954331,1747704723210270554,558316223
986,mandelbrotset,1747704723213310593,1747704723777429319,564118726
987,mandelbrotset,1747704723780311995,1747704724333625989,553313994
988,mandelbrotset,1747704724336430088,1747704724882671772,546241684
989,mandelbrotset,1747704724885316762,1747704725436518607,551201845
990,mandelbrotset,1747704725439463794,1747704726000137774,560673980
991,mandelbrotset,1747704726002781158,1747704726569557624,566776466
992,mandelbrotset,1747704726572259189,1747704727122059493,549800304
993,mandelbrotset,1747704727124459743,1747704727718892268,594432525
994,mandelbrotset,1747704727721592226,1747704728292936171,571343945
995,mandelbrotset,1747704728296209145,1747704728846298242,550089097
996,mandelbrotset,1747704728848852014,1747704729398096738,549244724
997,mandelbrotset,1747704729401281636,1747704729974114327,572832691
998,mandelbrotset,1747704729976835938,1747704730541581105,564745167
999,mandelbrotset,1747704730544214780,1747704731124054039,579839259
0,mandelbrotset_no_io,1747704731126776348,1747704731310407485,183631137
1,mandelbrotset_no_io,1747704731312392711,1747704731496541126,184148415
2,mandelbrotset_no_io,1747704731498228949,1747704731677653204,179424255
3,mandelbrotset_no_io,1747704731679228716,1747704731862648150,183419434
4,mandelbrotset_no_io,1747704731864162965,1747704732045924259,181761294
5,mandelbrotset_no_io,1747704732047549221,1747704732224013199,176463978
6,mandelbrotset_no_io,1747704732225982920,1747704732409299049,183316129
7,mandelbrotset_no_io,1747704732410942031,1747704732587623369,176681338
8,mandelbrotset_no_io,1747704732589421618,1747704732766125167,176703549
9,mandelbrotset_no_io,1747704732768474849,1747704732954004181,185529332
10,mandelbrotset_no_io,1747704732955629702,1747704733131295829,175666127
11,mandelbrotset_no_io,1747704733133060203,1747704733307775030,174714827
12,mandelbrotset_no_io,1747704733309354592,1747704733492515380,183160788
13,mandelbrotset_no_io,1747704733494554178,1747704733669024964,174470786
14,mandelbrotset_no_io,1747704733670830966,1747704733848178490,177347524
15,mandelbrotset_no_io,1747704733850284130,1747704734024831466,174547336
16,mandelbrotset_no_io,1747704734026737418,1747704734210744175,184006757
17,mandelbrotset_no_io,1747704734212469575,1747704734389423724,176954149
18,mandelbrotset_no_io,1747704734391454210,1747704734567865448,176411238
19,mandelbrotset_no_io,1747704734569623117,1747704734745651250,176028133
20,mandelbrotset_no_io,1747704734747918095,1747704734924058471,176140376
21,mandelbrotset_no_io,1747704734925737493,1747704735102251123,176513630
22,mandelbrotset_no_io,1747704735104415783,1747704735289406594,184990811
23,mandelbrotset_no_io,1747704735291549183,1747704735471843912,180294729
24,mandelbrotset_no_io,1747704735473740505,1747704735650129528,176389023
25,mandelbrotset_no_io,1747704735651942584,1747704735827131587,175189003
26,mandelbrotset_no_io,1747704735828945901,1747704736008265514,179319613
27,mandelbrotset_no_io,1747704736009893409,1747704736187724255,177830846
28,mandelbrotset_no_io,1747704736189286426,1747704736371282595,181996169
29,mandelbrotset_no_io,1747704736373275225,1747704736549783891,176508666
30,mandelbrotset_no_io,1747704736551667911,1747704736726793211,175125300
31,mandelbrotset_no_io,1747704736728707405,1747704736908256108,179548703
32,mandelbrotset_no_io,1747704736910252859,1747704737087719807,177466948
33,mandelbrotset_no_io,1747704737089646433,1747704737274041801,184395368
34,mandelbrotset_no_io,1747704737276145626,1747704737458688544,182542918
35,mandelbrotset_no_io,1747704737460809202,1747704737645614285,184805083
36,mandelbrotset_no_io,1747704737647260550,1747704737824181861,176921311
37,mandelbrotset_no_io,1747704737831850159,1747704738011537014,179686855
38,mandelbrotset_no_io,1747704738013687635,1747704738188947871,175260236
39,mandelbrotset_no_io,1747704738190753454,1747704738365994482,175241028
40,mandelbrotset_no_io,1747704738367615812,1747704738542372529,174756717
41,mandelbrotset_no_io,1747704738544379338,1747704738720567265,176187927
42,mandelbrotset_no_io,1747704738722000850,1747704738898608271,176607421
43,mandelbrotset_no_io,1747704738900233233,1747704739076996828,176763595
44,mandelbrotset_no_io,1747704739078647493,1747704739263280539,184633046
45,mandelbrotset_no_io,1747704739265423128,1747704739445444467,180021339
46,mandelbrotset_no_io,1747704739447171265,1747704739623843639,176672374
47,mandelbrotset_no_io,1747704739625585732,1747704739809150697,183564965
48,mandelbrotset_no_io,1747704739811190892,1747704739988514019,177323127
49,mandelbrotset_no_io,1747704739990207640,1747704740165097616,174889976
50,mandelbrotset_no_io,1747704740167047221,1747704740353969879,186922658
51,mandelbrotset_no_io,1747704740356374878,1747704740530125530,173750652
52,mandelbrotset_no_io,1747704740532122561,1747704740715352123,183229562
53,mandelbrotset_no_io,1747704740717173980,1747704740892598416,175424436
54,mandelbrotset_no_io,1747704740894201936,1747704741074883522,180681586
55,mandelbrotset_no_io,1747704741076493817,1747704741252177308,175683491
56,mandelbrotset_no_io,1747704741253842780,1747704741437056204,183213424
57,mandelbrotset_no_io,1747704741438623753,1747704741615147000,176523247
58,mandelbrotset_no_io,1747704741616770635,1747704741798493829,181723194
59,mandelbrotset_no_io,1747704741800114810,1747704741983861716,183746906
60,mandelbrotset_no_io,1747704741985578735,1747704742167043637,181464902
61,mandelbrotset_no_io,1747704742168560477,1747704742353408638,184848161
62,mandelbrotset_no_io,1747704742355383318,1747704742532024042,176640724
63,mandelbrotset_no_io,1747704742533652845,1747704742718430602,184777757
64,mandelbrotset_no_io,1747704742719971679,1747704742896962610,176990931
65,mandelbrotset_no_io,1747704742898756808,1747704743074327493,175570685
66,mandelbrotset_no_io,1747704743076284851,1747704743258926860,182642009
67,mandelbrotset_no_io,1747704743261040463,1747704743436996975,175956512
68,mandelbrotset_no_io,1747704743438893986,1747704743613134108,174240122
69,mandelbrotset_no_io,1747704743614661425,1747704743798597117,183935692
70,mandelbrotset_no_io,1747704743800180451,1747704743979952637,179772186
71,mandelbrotset_no_io,1747704743981421354,1747704744156592727,175171373
72,mandelbrotset_no_io,1747704744158398589,1747704744338013619,179615030
73,mandelbrotset_no_io,1747704744340045642,1747704744520503780,180458138
74,mandelbrotset_no_io,1747704744522275697,1747704744700948717,178673020
75,mandelbrotset_no_io,1747704744702507884,1747704744876670334,174162450
76,mandelbrotset_no_io,1747704744878199258,1747704745054226169,176026911
77,mandelbrotset_no_io,1747704745056029517,1747704745231278974,175249457
78,mandelbrotset_no_io,1747704745232948008,1747704745412591671,179643663
79,mandelbrotset_no_io,1747704745414066814,1747704745590449238,176382424
80,mandelbrotset_no_io,1747704745592391719,1747704745767706621,175314902
81,mandelbrotset_no_io,1747704745769112546,1747704745945964544,176851998
82,mandelbrotset_no_io,1747704745947568692,1747704746123565356,175996664
83,mandelbrotset_no_io,1747704746125328752,1747704746305208630,179879878
84,mandelbrotset_no_io,1747704746306838761,1747704746483389231,176550470
85,mandelbrotset_no_io,1747704746485017615,1747704746659856026,174838411
86,mandelbrotset_no_io,1747704746661477775,1747704746838394865,176917090
87,mandelbrotset_no_io,1747704746840217490,1747704747017105665,176888175
88,mandelbrotset_no_io,1747704747018579480,1747704747198845532,180266052
89,mandelbrotset_no_io,1747704747200388565,1747704747376212287,175823722
90,mandelbrotset_no_io,1747704747377962691,1747704747557900538,179937847
91,mandelbrotset_no_io,1747704747559677554,1747704747739487164,179809610
92,mandelbrotset_no_io,1747704747741512133,1747704747919362569,177850436
93,mandelbrotset_no_io,1747704747920817037,1747704748100881862,180064825
94,mandelbrotset_no_io,1747704748102607611,1747704748279278978,176671367
95,mandelbrotset_no_io,1747704748280983214,1747704748464041627,183058413
96,mandelbrotset_no_io,1747704748465496654,1747704748644725633,179228979
97,mandelbrotset_no_io,1747704748646496991,1747704748824549139,178052148
98,mandelbrotset_no_io,1747704748826037552,1747704749006294521,180256969
99,mandelbrotset_no_io,1747704749008191043,1747704749185117762,176926719
100,mandelbrotset_no_io,1747704749186804677,1747704749365745539,178940862
101,mandelbrotset_no_io,1747704749367605322,1747704749545654463,178049141
102,mandelbrotset_no_io,1747704749547101597,1747704749721635121,174533524
103,mandelbrotset_no_io,1747704749723570617,1747704749902765927,179195310
104,mandelbrotset_no_io,1747704749904828473,1747704750086050216,181221743
105,mandelbrotset_no_io,1747704750088063590,1747704750266146533,178082943
106,mandelbrotset_no_io,1747704750267717224,1747704750443378755,175661531
107,mandelbrotset_no_io,1747704750445229388,1747704750621702246,176472858
108,mandelbrotset_no_io,1747704750623449857,1747704750803142186,179692329
109,mandelbrotset_no_io,1747704750805231482,1747704750980566903,175335421
110,mandelbrotset_no_io,1747704750982575387,1747704751159178575,176603188
111,mandelbrotset_no_io,1747704751160936523,1747704751341528881,180592358
112,mandelbrotset_no_io,1747704751343482467,1747704751523548258,180065791
113,mandelbrotset_no_io,1747704751525422919,1747704751702382459,176959540
114,mandelbrotset_no_io,1747704751704419720,1747704751887204607,182784887
115,mandelbrotset_no_io,1747704751889167203,1747704752067084188,177916985
116,mandelbrotset_no_io,1747704752068879084,1747704752244282178,175403094
117,mandelbrotset_no_io,1747704752246156839,1747704752424457764,178300925
118,mandelbrotset_no_io,1747704752426235548,1747704752606847040,180611492
119,mandelbrotset_no_io,1747704752608616094,1747704752793133641,184517547
120,mandelbrotset_no_io,1747704752794916523,1747704752973300635,178384112
121,mandelbrotset_no_io,1747704752974719761,1747704753152481544,177761783
122,mandelbrotset_no_io,1747704753154197514,1747704753337612543,183415029
123,mandelbrotset_no_io,1747704753339175970,1747704753514605672,175429702
124,mandelbrotset_no_io,1747704753516092339,1747704753692322055,176229716
125,mandelbrotset_no_io,1747704753693958611,1747704753880650104,186691493
126,mandelbrotset_no_io,1747704753882886984,1747704754066707466,183820482
127,mandelbrotset_no_io,1747704754068671808,1747704754245531738,176859930
128,mandelbrotset_no_io,1747704754247257278,1747704754423531272,176273994
129,mandelbrotset_no_io,1747704754425127667,1747704754604889619,179761952
130,mandelbrotset_no_io,1747704754606592738,1747704754787964495,181371757
131,mandelbrotset_no_io,1747704754789547689,1747704754973665152,184117463
132,mandelbrotset_no_io,1747704754975243108,1747704755156098423,180855315
133,mandelbrotset_no_io,1747704755157741474,1747704755334591484,176850010
134,mandelbrotset_no_io,1747704755336768506,1747704755517570598,180802092
135,mandelbrotset_no_io,1747704755519211065,1747704755697644617,178433552
136,mandelbrotset_no_io,1747704755699234726,1747704755875678582,176443856
137,mandelbrotset_no_io,1747704755877139895,1747704756058050456,180910561
138,mandelbrotset_no_io,1747704756059698257,1747704756235480741,175782484
139,mandelbrotset_no_io,1747704756237091943,1747704756412571925,175479982
140,mandelbrotset_no_io,1747704756414277907,1747704756590186043,175908136
141,mandelbrotset_no_io,1747704756592278552,1747704756773171790,180893238
142,mandelbrotset_no_io,1747704756774786903,1747704756954980355,180193452
143,mandelbrotset_no_io,1747704756956793272,1747704757137123270,180329998
144,mandelbrotset_no_io,1747704757138754937,1747704757317231368,178476431
145,mandelbrotset_no_io,1747704757318786763,1747704757499735874,180949111
146,mandelbrotset_no_io,1747704757501527417,1747704757680977009,179449592
147,mandelbrotset_no_io,1747704757682713724,1747704757858020974,175307250
148,mandelbrotset_no_io,1747704757860307794,1747704758041415314,181107520
149,mandelbrotset_no_io,1747704758043717639,1747704758217973009,174255370
150,mandelbrotset_no_io,1747704758219816937,1747704758399884381,180067444
151,mandelbrotset_no_io,1747704758401945529,1747704758579756886,177811357
152,mandelbrotset_no_io,1747704758581464056,1747704758756170490,174706434
153,mandelbrotset_no_io,1747704758757590803,1747704758933420426,175829623
154,mandelbrotset_no_io,1747704758935120821,1747704759115302252,180181431
155,mandelbrotset_no_io,1747704759117114190,1747704759299998440,182884250
156,mandelbrotset_no_io,1747704759301769589,1747704759481548707,179779118
157,mandelbrotset_no_io,1747704759483165706,1747704759659540262,176374556
158,mandelbrotset_no_io,1747704759661117379,1747704759845995377,184877998
159,mandelbrotset_no_io,1747704759848068538,1747704760023358320,175289782
160,mandelbrotset_no_io,1747704760024989009,1747704760199638512,174649503
161,mandelbrotset_no_io,1747704760201266826,1747704760375933232,174666406
162,mandelbrotset_no_io,1747704760377757183,1747704760554305094,176547911
163,mandelbrotset_no_io,1747704760556154330,1747704760738673982,182519652
164,mandelbrotset_no_io,1747704760740550388,1747704760919090230,178539842
165,mandelbrotset_no_io,1747704760920951479,1747704761101495962,180544483
166,mandelbrotset_no_io,1747704761103117710,1747704761283928094,180810384
167,mandelbrotset_no_io,1747704761285873298,1747704761463003300,177130002
168,mandelbrotset_no_io,1747704761464989573,1747704761644849007,179859434
169,mandelbrotset_no_io,1747704761646680712,1747704761823586718,176906006
170,mandelbrotset_no_io,1747704761825903641,1747704762003539327,177635686
171,mandelbrotset_no_io,1747704762005475730,1747704762214742455,209266725
172,mandelbrotset_no_io,1747704762216817013,1747704762398580509,181763496
173,mandelbrotset_no_io,1747704762400485970,1747704762583918849,183432879
174,mandelbrotset_no_io,1747704762585617009,1747704762768996316,183379307
175,mandelbrotset_no_io,1747704762771054391,1747704762947341491,176287100
176,mandelbrotset_no_io,1747704762948909039,1747704763134681049,185772010
177,mandelbrotset_no_io,1747704763136364751,1747704763310841097,174476346
178,mandelbrotset_no_io,1747704763312425059,1747704763491201179,178776120
179,mandelbrotset_no_io,1747704763492914844,1747704763669261589,176346745
180,mandelbrotset_no_io,1747704763671133805,1747704763854892022,183758217
181,mandelbrotset_no_io,1747704763856495610,1747704764039937914,183442304
182,mandelbrotset_no_io,1747704764041731623,1747704764217854649,176123026
183,mandelbrotset_no_io,1747704764219533880,1747704764400082263,180548383
184,mandelbrotset_no_io,1747704764402079572,1747704764578494763,176415191
185,mandelbrotset_no_io,1747704764580372356,1747704764754961570,174589214
186,mandelbrotset_no_io,1747704764756723917,1747704764932139686,175415769
187,mandelbrotset_no_io,1747704764933751446,1747704765120692947,186941501
188,mandelbrotset_no_io,1747704765122190929,1747704765301438501,179247572
189,mandelbrotset_no_io,1747704765303099293,1747704765479695312,176596019
190,mandelbrotset_no_io,1747704765481260066,1747704765658102151,176842085
191,mandelbrotset_no_io,1747704765660163229,1747704765841924200,181760971
192,mandelbrotset_no_io,1747704765843802073,1747704766022272820,178470747
193,mandelbrotset_no_io,1747704766024383978,1747704766202428664,178044686
194,mandelbrotset_no_io,1747704766204282649,1747704766390267119,185984470
195,mandelbrotset_no_io,1747704766392177400,1747704766568669345,176491945
196,mandelbrotset_no_io,1747704766570341313,1747704766752194826,181853513
197,mandelbrotset_no_io,1747704766754504555,1747704766938307114,183802559
198,mandelbrotset_no_io,1747704766939999267,1747704767122543553,182544286
199,mandelbrotset_no_io,1747704767124566565,1747704767299839001,175272436
200,mandelbrotset_no_io,1747704767301998910,1747704767485554142,183555232
201,mandelbrotset_no_io,1747704767487467916,1747704767667765403,180297487
202,mandelbrotset_no_io,1747704767669517553,1747704767851242058,181724505
203,mandelbrotset_no_io,1747704767853070550,1747704768031590532,178519982
204,mandelbrotset_no_io,1747704768033473085,1747704768213236947,179763862
205,mandelbrotset_no_io,1747704768215562740,1747704768389863898,174301158
206,mandelbrotset_no_io,1747704768391650971,1747704768571648118,179997147
207,mandelbrotset_no_io,1747704768573600167,1747704768749774517,176174350
208,mandelbrotset_no_io,1747704768751630458,1747704768937098901,185468443
209,mandelbrotset_no_io,1747704768938894426,1747704769119477716,180583290
210,mandelbrotset_no_io,1747704769121296010,1747704769303068773,181772763
211,mandelbrotset_no_io,1747704769304996864,1747704769480433780,175436916
212,mandelbrotset_no_io,1747704769482038905,1747704769663798886,181759981
213,mandelbrotset_no_io,1747704769665500398,1747704769841390054,175889656
214,mandelbrotset_no_io,1747704769843554154,1747704770021387547,177833393
215,mandelbrotset_no_io,1747704770023152828,1747704770204150579,180997751
216,mandelbrotset_no_io,1747704770206214730,1747704770385325319,179110589
217,mandelbrotset_no_io,1747704770387157233,1747704770564629660,177472427
218,mandelbrotset_no_io,1747704770566329844,1747704770746800120,180470276
219,mandelbrotset_no_io,1747704770748710401,1747704770931135729,182425328
220,mandelbrotset_no_io,1747704770933229215,1747704771115246363,182017148
221,mandelbrotset_no_io,1747704771117432534,1747704771294500202,177067668
222,mandelbrotset_no_io,1747704771296266531,1747704771475815678,179549147
223,mandelbrotset_no_io,1747704771477498192,1747704771651685841,174187649
224,mandelbrotset_no_io,1747704771653582292,1747704771828300489,174718197
225,mandelbrotset_no_io,1747704771829903169,1747704772016600189,186697020
226,mandelbrotset_no_io,1747704772018600501,1747704772199461418,180860917
227,mandelbrotset_no_io,1747704772201153850,1747704772376260246,175106396
228,mandelbrotset_no_io,1747704772377840646,1747704772551928831,174088185
229,mandelbrotset_no_io,1747704772553538426,1747704772733843441,180305015
230,mandelbrotset_no_io,1747704772735407217,1747704772916234119,180826902
231,mandelbrotset_no_io,1747704772917952184,1747704773097216076,179263892
232,mandelbrotset_no_io,1747704773098833075,1747704773278521907,179688832
233,mandelbrotset_no_io,1747704773280199602,1747704773462579590,182379988
234,mandelbrotset_no_io,1747704773464322520,1747704773639410963,175088443
235,mandelbrotset_no_io,1747704773641182880,1747704773818519657,177336777
236,mandelbrotset_no_io,1747704773820430287,1747704773996433220,176002933
237,mandelbrotset_no_io,1747704773998555972,1747704774174636291,176080319
238,mandelbrotset_no_io,1747704774176412468,1747704774355525768,179113300
239,mandelbrotset_no_io,1747704774357389881,1747704774531758840,174368959
240,mandelbrotset_no_io,1747704774533686792,1747704774711906416,178219624
241,mandelbrotset_no_io,1747704774713386308,1747704774888532231,175145923
242,mandelbrotset_no_io,1747704774890252042,1747704775074186652,183934610
243,mandelbrotset_no_io,1747704775075821392,1747704775250730395,174909003
244,mandelbrotset_no_io,1747704775252505664,1747704775431236835,178731171
245,mandelbrotset_no_io,1747704775432872273,1747704775615946940,183074667
246,mandelbrotset_no_io,1747704775617847024,1747704775798901403,181054379
247,mandelbrotset_no_io,1747704775800827050,1747704775975770697,174943647
248,mandelbrotset_no_io,1747704775977606173,1747704776159987270,182381097
249,mandelbrotset_no_io,1747704776161937991,1747704776341002463,179064472
250,mandelbrotset_no_io,1747704776342588240,1747704776519421420,176833180
251,mandelbrotset_no_io,1747704776521213871,1747704776698756754,177542883
252,mandelbrotset_no_io,1747704776700809241,1747704776879803657,178994416
253,mandelbrotset_no_io,1747704776881446359,1747704777063751881,182305522
254,mandelbrotset_no_io,1747704777065649310,1747704777248349179,182699869
255,mandelbrotset_no_io,1747704777250119838,1747704777435426140,185306302
256,mandelbrotset_no_io,1747704777437400888,1747704777613617607,176216719
257,mandelbrotset_no_io,1747704777615268201,1747704777798854971,183586770
258,mandelbrotset_no_io,1747704777800720970,1747704777976871405,176150435
259,mandelbrotset_no_io,1747704777978561043,1747704778159672617,181111574
260,mandelbrotset_no_io,1747704778161399553,1747704778337757147,176357594
261,mandelbrotset_no_io,1747704778339425971,1747704778515800678,176374707
262,mandelbrotset_no_io,1747704778517629030,1747704778694341510,176712480
263,mandelbrotset_no_io,1747704778695977227,1747704778874905145,178927918
264,mandelbrotset_no_io,1747704778876591430,1747704779051267488,174676058
265,mandelbrotset_no_io,1747704779052989325,1747704779233828497,180839172
266,mandelbrotset_no_io,1747704779235781942,1747704779416449085,180667143
267,mandelbrotset_no_io,1747704779418908353,1747704779595341587,176433234
268,mandelbrotset_no_io,1747704779596943150,1747704779772778085,175834935
269,mandelbrotset_no_io,1747704779774310012,1747704779958332962,184022950
270,mandelbrotset_no_io,1747704779959979086,1747704780140336670,180357584
271,mandelbrotset_no_io,1747704780141941655,1747704780322927640,180985985
272,mandelbrotset_no_io,1747704780324489111,1747704780504844040,180354929
273,mandelbrotset_no_io,1747704780506661914,1747704780683636450,176974536
274,mandelbrotset_no_io,1747704780685308417,1747704780862687709,177379292
275,mandelbrotset_no_io,1747704780864196726,1747704781047242251,183045525
276,mandelbrotset_no_io,1747704781049161611,1747704781225137350,175975739
277,mandelbrotset_no_io,1747704781227016689,1747704781402419274,175402585
278,mandelbrotset_no_io,1747704781404267950,1747704781583404417,179136467
279,mandelbrotset_no_io,1747704781585042928,1747704781761108977,176066049
280,mandelbrotset_no_io,1747704781762904362,1747704781942730136,179825774
281,mandelbrotset_no_io,1747704781944352513,1747704782124037407,179684894
282,mandelbrotset_no_io,1747704782125678921,1747704782306645622,180966701
283,mandelbrotset_no_io,1747704782308653896,1747704782485499281,176845385
284,mandelbrotset_no_io,1747704782487683776,1747704782666951969,179268193
285,mandelbrotset_no_io,1747704782668978612,1747704782842978971,174000359
286,mandelbrotset_no_io,1747704782844860266,1747704783024699028,179838762
287,mandelbrotset_no_io,1747704783026423938,1747704783202251109,175827171
288,mandelbrotset_no_io,1747704783204186883,1747704783380855765,176668882
289,mandelbrotset_no_io,1747704783382836520,1747704783562441157,179604637
290,mandelbrotset_no_io,1747704783564061228,1747704783740593910,176532682
291,mandelbrotset_no_io,1747704783742540371,1747704783922141795,179601424
292,mandelbrotset_no_io,1747704783924073937,1747704784099746398,175672461
293,mandelbrotset_no_io,1747704784102073867,1747704784284785238,182711371
294,mandelbrotset_no_io,1747704784286394973,1747704784460211911,173816938
295,mandelbrotset_no_io,1747704784461809911,1747704784638151213,176341302
296,mandelbrotset_no_io,1747704784640113109,1747704784816800218,176687109
297,mandelbrotset_no_io,1747704784818678579,1747704784993615563,174936984
298,mandelbrotset_no_io,1747704784995509150,1747704785171365510,175856360
299,mandelbrotset_no_io,1747704785172871943,1747704785352115681,179243738
300,mandelbrotset_no_io,1747704785354165792,1747704785529092297,174926505
301,mandelbrotset_no_io,1747704785531037849,1747704785710850760,179812911
302,mandelbrotset_no_io,1747704785712788559,1747704785895546654,182758095
303,mandelbrotset_no_io,1747704785897117065,1747704786072465576,175348511
304,mandelbrotset_no_io,1747704786074144178,1747704786248180356,174036178
305,mandelbrotset_no_io,1747704786249950666,1747704786423924262,173973596
306,mandelbrotset_no_io,1747704786425708960,1747704786606062753,180353793
307,mandelbrotset_no_io,1747704786607764753,1747704786787905237,180140484
308,mandelbrotset_no_io,1747704786789621067,1747704786967661639,178040572
309,mandelbrotset_no_io,1747704786969081533,1747704787149416674,180335141
310,mandelbrotset_no_io,1747704787151180139,1747704787330802574,179622435
311,mandelbrotset_no_io,1747704787332607876,1747704787515231442,182623566
312,mandelbrotset_no_io,1747704787516856473,1747704787692007665,175151192
313,mandelbrotset_no_io,1747704787693672926,1747704787867680953,174008027
314,mandelbrotset_no_io,1747704787869762146,1747704788045059804,175297658
315,mandelbrotset_no_io,1747704788046518392,1747704788224647872,178129480
316,mandelbrotset_no_io,1747704788226343796,1747704788402542880,176199084
317,mandelbrotset_no_io,1747704788404278336,1747704788583766734,179488398
318,mandelbrotset_no_io,1747704788585382685,1747704788766009289,180626604
319,mandelbrotset_no_io,1747704788767774081,1747704788946614520,178840439
320,mandelbrotset_no_io,1747704788948554764,1747704789125689499,177134735
321,mandelbrotset_no_io,1747704789127565346,1747704789304382631,176817285
322,mandelbrotset_no_io,1747704789306137714,1747704789484893428,178755714
323,mandelbrotset_no_io,1747704789486413131,1747704789669892440,183479309
324,mandelbrotset_no_io,1747704789671500289,1747704789848077724,176577435
325,mandelbrotset_no_io,1747704789849772880,1747704790034286813,184513933
326,mandelbrotset_no_io,1747704790035897385,1747704790209400698,173503313
327,mandelbrotset_no_io,1747704790210986894,1747704790390966581,179979687
328,mandelbrotset_no_io,1747704790392564162,1747704790568109834,175545672
329,mandelbrotset_no_io,1747704790569763431,1747704790751978600,182215169
330,mandelbrotset_no_io,1747704790753951811,1747704790932534653,178582842
331,mandelbrotset_no_io,1747704790934041784,1747704791113902801,179861017
332,mandelbrotset_no_io,1747704791115673390,1747704791293022894,177349504
333,mandelbrotset_no_io,1747704791294846146,1747704791470633062,175786916
334,mandelbrotset_no_io,1747704791472497174,1747704791647813888,175316714
335,mandelbrotset_no_io,1747704791649709920,1747704791831571387,181861467
336,mandelbrotset_no_io,1747704791833512818,1747704792009580653,176067835
337,mandelbrotset_no_io,1747704792011393359,1747704792190318090,178924731
338,mandelbrotset_no_io,1747704792192080158,1747704792374127830,182047672
339,mandelbrotset_no_io,1747704792376304851,1747704792555353908,179049057
340,mandelbrotset_no_io,1747704792557439500,1747704792733571102,176131602
341,mandelbrotset_no_io,1747704792735487109,1747704792917086302,181599193
342,mandelbrotset_no_io,1747704792918977724,1747704793094490561,175512837
343,mandelbrotset_no_io,1747704793096659899,1747704793276770258,180110359
344,mandelbrotset_no_io,1747704793279001758,1747704793460809298,181807540
345,mandelbrotset_no_io,1747704793462899640,1747704793640406570,177506930
346,mandelbrotset_no_io,1747704793641973838,1747704793820940264,178966426
347,mandelbrotset_no_io,1747704793822850265,1747704793998500906,175650641
348,mandelbrotset_no_io,1747704794000578746,1747704794175982688,175403942
349,mandelbrotset_no_io,1747704794177911268,1747704794354202042,176290774
350,mandelbrotset_no_io,1747704794355823789,1747704794529909534,174085745
351,mandelbrotset_no_io,1747704794531901184,1747704794712914715,181013531
352,mandelbrotset_no_io,1747704794714710309,1747704794897676586,182966277
353,mandelbrotset_no_io,1747704794899263690,1747704795075212917,175949227
354,mandelbrotset_no_io,1747704795076717253,1747704795253385889,176668636
355,mandelbrotset_no_io,1747704795255023003,1747704795439810364,184787361
356,mandelbrotset_no_io,1747704795441167326,1747704795616093032,174925706
357,mandelbrotset_no_io,1747704795617799992,1747704795793907906,176107914
358,mandelbrotset_no_io,1747704795795744569,1747704795973975234,178230665
359,mandelbrotset_no_io,1747704795976071513,1747704796153197427,177125914
360,mandelbrotset_no_io,1747704796154956491,1747704796337616768,182660277
361,mandelbrotset_no_io,1747704796339292715,1747704796513484200,174191485
362,mandelbrotset_no_io,1747704796515225733,1747704796697344427,182118694
